"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","My son Ethan had a school project to teach reading, following instructions, and teamwork.  He prepared some brownie https://t.co/9j7Jl3GB9E",FALSE,0,NA,2020-04-21 16:17:45,TRUE,NA,"1252632626399260673",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Genuine1971",0,FALSE,FALSE,NA,NA
"2","Are you running out of #baking and #cooking ideas in quarantine? Check out Rachael's book talk, featuring some fabu https://t.co/V27eiTQe55",FALSE,0,NA,2020-04-21 16:15:49,TRUE,NA,"1252632140048629760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AskOurLibrary",0,FALSE,FALSE,NA,NA
"3","Best Pumpkin Bread Recipe https://t.co/dD8iknyaXe #Bread #Baking #Dessert #Pumpkin https://t.co/UwRvaXgG7q",FALSE,0,NA,2020-04-21 16:15:40,FALSE,NA,"1252632101364604930",NA,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","MagicalSiblings",0,FALSE,FALSE,NA,NA
"4","Love baking? Choose a smart, easy name for your blog or business website on a .ONLINE domain! #OnlineIsEasy https://t.co/hcGkYfMI14",FALSE,0,NA,2020-04-21 16:10:15,TRUE,NA,"1252630740153573376",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","getdotonline",0,FALSE,FALSE,NA,NA
"5","my banana bread is more moiiist this time. baking with mayonnaise makes such a difference #moist #bananabread https://t.co/qsHuFZJnMC",FALSE,0,NA,2020-04-21 16:06:42,TRUE,NA,"1252629844594176000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_thechibiusa",0,FALSE,FALSE,NA,NA
"6","Sourdough galore!!!! How I made it!

#sourdough #crafty #epicurean #bread
#baking #delicious @CraftingMel https://t.co/XKLxMnUlWo",FALSE,0,NA,2020-04-21 16:06:08,TRUE,NA,"1252629702612709376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CraftingMel",0,FALSE,FALSE,NA,NA
"7","Day 30: Bread making kind of day. #bread #baking #sundried #tomato #cheese #cheddar #homelearning #lifeskills https://t.co/JJqhEhWJ3y",FALSE,1,NA,2020-04-21 16:06:04,TRUE,NA,"1252629687018426369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrDonelly_HH",1,FALSE,FALSE,NA,NA
"8","Texas Chocolate Sheet Cake #Chocolate #chocolatecake #cake #dessert #baking #sheetcake #foodie #yummy https://t.co/OcFTEFLTdw",FALSE,0,NA,2020-04-21 16:06:02,TRUE,NA,"1252629678990516224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thesoandsolife",0,FALSE,FALSE,NA,NA
"9","All done! These were just turned out when I took the photo so I think theyre going to be good! Smells fantastic in https://t.co/TK6KWE1CM2",FALSE,0,NA,2020-04-21 16:05:53,TRUE,NA,"1252629638624481280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kashi_Nin",0,FALSE,FALSE,"-118.33","46.0651"
"10"," We know it can be hard to keep little ones busy whilst staying at home, so we've put together easy recipes that https://t.co/wpu0PRQbNR",FALSE,0,NA,2020-04-21 16:03:54,TRUE,NA,"1252629142618738688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PRESENCEDirect",0,FALSE,FALSE,NA,NA
"11","Oven Roasted Turkey Breast, Avaliable in our Deli.

#CedarbrookBakery #Bakery #Deli #Bistro #Langley #Brookswood https://t.co/fYUi9U9la5",FALSE,0,NA,2020-04-21 16:02:33,TRUE,NA,"1252628799180726273",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CedarbrookBakes",0,FALSE,FALSE,NA,NA
"12","Pupils in Year 6 have been set the task in Art and DT to use up some of their Easter Eggs by making krispie cakes - https://t.co/k3at7zfr4O",FALSE,0,NA,2020-04-21 16:00:47,TRUE,NA,"1252628356606066689",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BuryGrammar",0,FALSE,FALSE,NA,NA
"13","BAKING|Victoria Sponge Cake #baking #blogpost #spongecake #lactosefree #victoriaspongecake #blogger #blogging https://t.co/ArnsOnhwE6",FALSE,0,NA,2020-04-21 16:00:01,FALSE,NA,"1252628162124689414",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","girlwithablog16",0,FALSE,FALSE,NA,NA
"14","Dont forget to tune in! Join me at 2pm ET today on FB Live. Well learn to make Black and White Cookies. A delicio https://t.co/oiS4EBsCev",FALSE,1,NA,2020-04-21 15:58:02,TRUE,NA,"1252627663946240003",NA,"<a href=""https://www.loomly.com/"" rel=""nofollow"">Loomly</a>","ChefGailSokol",0,FALSE,FALSE,NA,NA
"15","Baking in the #quarantine 
#chefconniebakes #culinaryadventures #cookies #pastry #valrhona #valrhonausa https://t.co/CNnzPfkzKU",FALSE,0,NA,2020-04-21 15:57:03,TRUE,NA,"1252627418478772225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChefConnieBakes",0,FALSE,FALSE,NA,NA
"16","Maumay tayo sa PIZZA!! Hehe

#Baking https://t.co/SYxRWBNILB",FALSE,0,NA,2020-04-21 15:56:42,FALSE,NA,"1252627327063748608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imMsLibra",0,FALSE,FALSE,NA,NA
"17","#baking paneer #puff #cheese #twisties #bhanucooks #stayhomeideas #homechef #masterchef #coronakoharanahai https://t.co/5JH6TWltIC",FALSE,1,NA,2020-04-21 15:56:14,TRUE,NA,"1252627211259129858",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bhanukooll",1,FALSE,FALSE,"77.028908","28.46096"
"18","More baking !   Chocochip cookies.  Batch one was kinda fat and fudgy.  Second batch we added more flavor like blue https://t.co/SvmQtk6C6y",FALSE,0,NA,2020-04-21 15:54:48,TRUE,NA,"1252626850653835264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","earthlngorgeous",0,FALSE,FALSE,NA,NA
"19","Should I be offended that my kid saw my attempt at a spiderman face, and then immediately asked for the rest to be https://t.co/NAz9oRjLvv",FALSE,1,NA,2020-04-21 15:53:39,TRUE,NA,"1252626563104989185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kellyfallula",0,FALSE,FALSE,NA,NA
"20","In 1837 a new #rhubarb arrived and was named #Victoria #Queen #Baking #MrsBeeton 
#HolstFromHome #MuseumFromHome https://t.co/2qj6TavFTN",FALSE,1,NA,2020-04-21 15:53:10,TRUE,NA,"1252626440790605828",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HolstMuseum",1,FALSE,FALSE,NA,NA
"21","Serve this splendidly illustrated book to all who relish a good, healthy feast! It can be fun! https://t.co/H4Q7RA9eJD",FALSE,0,NA,2020-04-21 15:52:55,TRUE,NA,"1252626374592016384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MRSDBOOKS",0,FALSE,FALSE,NA,NA
"22","A great crisp sugar cookie that you can make all year long! Learn How to Make NaNa's Sand Tarts Cookie {Recipe} https://t.co/709EyRrujC",FALSE,0,NA,2020-04-21 15:52:02,TRUE,NA,"1252626154957279234",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","eatpicks",0,FALSE,FALSE,NA,NA
"23","#Tezos Governance: read our article about governance in Tezos #blockchain

https://t.co/a8be9G2L37

#XTZ https://t.co/OMUl0mhKAi",FALSE,4,NA,2020-04-21 15:51:16,TRUE,NA,"1252625962698780675",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UkraineTezos",2,FALSE,FALSE,NA,NA
"24","A wonderful help to teach #kids to eat #healthyfoods. https://t.co/YqUIdMfBVi via @amazon #healthyeaters https://t.co/W3bVLA4v93",FALSE,0,NA,2020-04-21 15:51:15,TRUE,NA,"1252625956101029889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MRSDBOOKS",0,FALSE,FALSE,NA,NA
"25","@Waterfield_TCT working my way through the reading challenge. Ticking off a K for Kitchen Read and R for Recipe Boo https://t.co/8wCoG2qV2S",FALSE,2,"Waterfield_TCT",2020-04-21 15:50:45,TRUE,NA,"1252625830649323522","1219241715766382599","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pitcairnhill",0,FALSE,FALSE,NA,NA
"26","I accidentally made a heart shaped chocolate chip cookie. This is my proudest moment. #cookies #quarantinebaking https://t.co/6yDROXx5ie",FALSE,0,NA,2020-04-21 15:49:52,TRUE,NA,"1252625607797682178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FunnyEpicurean",0,FALSE,FALSE,NA,NA
"27","That thing where you put the cake in the oven, and notice 2 minutes later that you haven't put the melted butter in https://t.co/KtfregB6wF",FALSE,0,NA,2020-04-21 15:49:13,TRUE,NA,"1252625445096472576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CardiogirlHT",0,FALSE,FALSE,NA,NA
"28","Its #WorldCreativityDay !!

How are you getting creative today? 

#Creative #Painting #Baking #Music #Gardening https://t.co/QLngBkjmJH",FALSE,0,NA,2020-04-21 15:48:27,FALSE,NA,"1252625254083592199",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WorkandComms",0,FALSE,FALSE,NA,NA
"29","Biscuits are great for breakfast, lunch, and dinner, and they freeze well, so what's to think about?Best Southern B https://t.co/MuwQ2XWSFq",FALSE,0,NA,2020-04-21 15:46:31,TRUE,NA,"1252624765459877891",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","buckredbuck",0,FALSE,FALSE,NA,NA
"30","#Baking #BakeOff #Primary #SunmarkeSilverLining #We'reAllInThisTogether #SunmarkeVirtualSchool https://t.co/Hdf3YxCdph",FALSE,0,"SunmarkeDubai",2020-04-21 15:45:34,FALSE,"1252624508323856384","1252624528175435777","2938954100","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SunmarkeDubai",0,FALSE,FALSE,NA,NA
"31","While We Stay At Home    https://t.co/OnX7XKvvbz   #DreamWithUs  #HomeTogether  #AloneTogether  #TravelTuesday https://t.co/tAbuzb02Ua",FALSE,0,NA,2020-04-21 15:45:27,TRUE,NA,"1252624497372528643",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ScenicRunway",0,FALSE,FALSE,NA,NA
"32","Recommended as a unique way to entertain and instruct children about good nutrition. https://t.co/xGBnKN3nkr via https://t.co/uKSJ1BEuhg",FALSE,0,NA,2020-04-21 15:45:08,TRUE,NA,"1252624417496150019",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MRSDBOOKS",0,FALSE,FALSE,NA,NA
"33","#Ebooks #deals #books #sales #ad #baking #bread #keto #cookbooks #cooking #recipes
KETO BREAD by Faith E. Gorsky -- https://t.co/4GVp9xDIgX",FALSE,1,NA,2020-04-21 15:44:50,TRUE,NA,"1252624340937474048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jennifer_Estep",0,FALSE,FALSE,NA,NA
"34"," Some #quarantinebaking  #recipe #baking https://t.co/aQRz2chhpD",FALSE,2,NA,2020-04-21 15:44:43,FALSE,NA,"1252624311334174720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jendagostino",0,FALSE,FALSE,NA,NA
"35","Making daddys favourite gingerbread men to surprise him with when he comes home  #babyboy #baking #messy #lockdown https://t.co/X4vYsQLIBl",FALSE,6,NA,2020-04-21 15:44:15,FALSE,NA,"1252624196880027651",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corrie_girl_",0,FALSE,FALSE,NA,NA
"36","Pouring tangy passionfruit curd into a buttery shortcrust tart shell!
#food #baking #fruit https://t.co/rdodCIrHni",FALSE,45,NA,2020-04-21 15:41:37,FALSE,NA,"1252623533286526978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McBrideWriter",3,FALSE,FALSE,NA,NA
"37","Another epic performance by the one and only #Juniper and her dad Chef Professor @Matthew_J_Duffy  this time on https://t.co/Xo78NT5Fjr",FALSE,1,NA,2020-04-21 15:40:43,TRUE,NA,"1252623305082798081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CulinaryTourist",0,FALSE,FALSE,NA,NA
"38","#carrotcake #baking #StayHome https://t.co/zYGgQRFXhK",FALSE,0,NA,2020-04-21 15:40:32,FALSE,NA,"1252623258505162752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannen_sarah",0,FALSE,FALSE,NA,NA
"39","Grandmother's Recipes: Recipe book 2write in! https://t.co/uZrAKywHWX via @amazon #mothersday2020 #MothersDay https://t.co/yOKyEN9N8z",FALSE,1,NA,2020-04-21 15:40:32,TRUE,NA,"1252623258156847105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","legendtaleskin1",1,FALSE,FALSE,NA,NA
"40","The baker extraordinaire, Michelle whipping up apple pie and scones #yum #baking #eventprofs https://t.co/xKroZePogI",FALSE,2,NA,2020-04-21 15:36:30,FALSE,NA,"1252622243399708672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HSolutionsDMC",1,FALSE,FALSE,NA,NA
"41","Another beauty in process, can you guess?
ALHAMDULILLAH
 
  
         https://t.co/Sx9Jj3PW6L",FALSE,0,NA,2020-04-21 15:35:11,TRUE,NA,"1252621912691347456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKhawarNazir",0,FALSE,FALSE,NA,NA
"42","Jack &amp; the girls tried to make a drip cake... it didnt go as well as planned  #baking https://t.co/zLAOcyvk82",FALSE,0,NA,2020-04-21 15:34:37,FALSE,NA,"1252621771548905475",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LolaSnooks",0,FALSE,FALSE,NA,NA
"43","Just made pita bread for supper.
 #baking #bread https://t.co/fuIXhH7OnN",FALSE,1,NA,2020-04-21 15:34:01,FALSE,NA,"1252621621061435393",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GinnyStone",0,FALSE,FALSE,NA,NA
"44","Made myself a wristband so I don't feel so bad about eating and drinking on an 'All Inclusive' level!!!! https://t.co/BP5jYekfP7",FALSE,0,NA,2020-04-21 15:32:39,TRUE,NA,"1252621276855914499",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thegreedymum",0,FALSE,FALSE,NA,NA
"45","Soft and chewy on the inside, with a crispy, salty, fragrant crust. Sea salt and sesame rolls 
#baking #bread https://t.co/v8tWGNsHeK",FALSE,0,NA,2020-04-21 15:31:45,TRUE,NA,"1252621051667918849",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KD_Bryson",0,FALSE,FALSE,NA,NA
"46","Todays lesson: cake &gt;everything. (Yknow and scaling up, weights and measures, chemistry, flavour science) https://t.co/xd1Af4pcG6",FALSE,0,NA,2020-04-21 15:28:53,TRUE,NA,"1252620328041361412",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KayLeeIAmShe",0,FALSE,FALSE,NA,NA
"47","Have you caught the #lockdown baking bug? We're all going cake-crazy over here share your creations with us so we https://t.co/2yGjElYq6k",FALSE,0,NA,2020-04-21 15:23:34,TRUE,NA,"1252618990150725635",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NthStonehamPark",0,FALSE,FALSE,NA,NA
"48","Whats that? A pokemon ball? Nope. Just a sourdough comparison.  #bread #homemade #fromscratch #sourdough https://t.co/l9rtAHeBGy",FALSE,0,NA,2020-04-21 15:23:06,TRUE,NA,"1252618873528094725",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bakedbyjoanna",0,FALSE,FALSE,"-111.841","33.3033"
"49","Lets not pretend I didnt eat #cake for #breakfast before all this. 

Theres something about a sweet nibble w/ co https://t.co/HdoDA0WO11",FALSE,1,NA,2020-04-21 15:22:14,TRUE,NA,"1252618653528322056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winegalunboxed",0,FALSE,FALSE,NA,NA
"50","My internet is down, so instead I made Banana Bread. #molliekatzen #baking #bread @BendingGenres",FALSE,4,NA,2020-04-21 15:20:46,FALSE,NA,"1252618286644310017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rgvaughan",0,FALSE,FALSE,NA,NA
"51","Brownie with a bit more thrown in!! Using up things from the cupboard!! #brownie #granola #raisins #sultanas https://t.co/lQNh7FiOsR",FALSE,0,NA,2020-04-21 15:16:02,TRUE,NA,"1252617092995702789",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","birchbread",0,FALSE,FALSE,NA,NA
"52","Are you spending more time #baking these days? This Indiana Flour booklet published by #Purdue Extension in 1923 https://t.co/TS4XgbATnW",FALSE,1,NA,2020-04-21 15:13:43,TRUE,NA,"1252616510968913927",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PurdueArchives",0,FALSE,FALSE,NA,NA
"53","Today's birthday bake! #birthday #chocolatecake #baking #manchesterunited https://t.co/uLu6Yiintb",FALSE,1,NA,2020-04-21 15:13:17,FALSE,NA,"1252616401912827904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JudyVanderdubb",0,FALSE,FALSE,NA,NA
"54","We just baked this Easy 3 ingredients Double Layered Oreo Cake. 
The ingredients :
1. Oreo Biscuits
2. Milk
3. Baki https://t.co/GUw1UkSSz5",FALSE,3,NA,2020-04-21 15:12:10,TRUE,NA,"1252616119900200961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ifn",1,FALSE,FALSE,NA,NA
"55","Chocolate and banana cupcakes with extra choc chips 
.
.
.
#veganinstafood #veganfood #veganfoodlovers https://t.co/R0Is2L6K3J",FALSE,1,NA,2020-04-21 15:12:00,TRUE,NA,"1252616080738193411",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","soyoi8",1,FALSE,FALSE,NA,NA
"56","And there you have it;
Lemon and Olive Oil Cake with Dark Seville Orange Creem Cheese

See if I can cut the thi https://t.co/sPYqU7LTTY",FALSE,4,"OliverDevoti",2020-04-21 15:11:13,TRUE,"1252615029159088128","1252615881886179328","263448116","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverDevoti",0,FALSE,FALSE,NA,NA
"57","When your WIP requires you to research cake recipes ...
#writerslife #baking https://t.co/t9UFJNKNlI",FALSE,6,NA,2020-04-21 15:10:55,FALSE,NA,"1252615805419864064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EllaHayesAuthor",0,FALSE,FALSE,NA,NA
"58","Putting on the cream cheese was  Blooming thing slid all over the place #baking /3 https://t.co/LNg5QHOqFt",FALSE,1,"OliverDevoti",2020-04-21 15:07:50,FALSE,"1252614244241223683","1252615029159088128","263448116","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverDevoti",0,FALSE,FALSE,NA,NA
"59","Found it pretty difficult turning the top over without it completely falling apart. Juuuust about managed. #baking https://t.co/6aWF0BaphF",FALSE,4,"OliverDevoti",2020-04-21 15:04:42,TRUE,"1252613705507971072","1252614244241223683","263448116","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverDevoti",0,FALSE,FALSE,NA,NA
"60","Love #baking but are #GlutenIntolerant? No fear, @mindbodygreen has got the best #GlutenFree alternatives to flour, https://t.co/9YXVUCcaOU",FALSE,0,NA,2020-04-21 15:04:24,TRUE,NA,"1252614166180962304",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","vivaeditions",1,FALSE,FALSE,NA,NA
"61","Are you a blondies or brownies fan, or like me and could never commit to one or the other!!
.
Maybe these Caramel A https://t.co/HoDwe8MiS0",FALSE,0,NA,2020-04-21 15:03:48,TRUE,NA,"1252614014766637056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FoodnessG",0,FALSE,FALSE,"-118.1938","33.7692"
"62","With all this #baking filling up my Instagram and twitter feeds, thought wed have a go. Swear wed eaten a cakes w https://t.co/60ddUQB0aN",FALSE,3,NA,2020-04-21 15:02:34,TRUE,NA,"1252613705507971072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverDevoti",0,FALSE,FALSE,NA,NA
"63","Entries are coming in for our #BakeBall competition! See our pinned tweet to get involved #Baking #Sheffield https://t.co/U3tJM9Ahez",FALSE,0,NA,2020-04-21 15:00:54,TRUE,NA,"1252613286119518209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BladerunnersBC",6,FALSE,FALSE,NA,NA
"64","Tina has been busy baking biscuits in School today with our key worker children! Here they are decorating the tops https://t.co/Rd4v9UCq02",FALSE,1,NA,2020-04-21 15:00:35,TRUE,NA,"1252613208327716865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","davenhamcofe",0,FALSE,FALSE,NA,NA
"65","Quarantine Favorites #baking https://t.co/TwFpsvL8bK",FALSE,0,NA,2020-04-21 15:00:07,FALSE,NA,"1252613091071672322",NA,"<a href=""https://www.therecipecookbook.com"" rel=""nofollow"">RecipeCookbook</a>","TheRecipeCookb1",0,FALSE,FALSE,NA,NA
"66","DIY Banana Cake in an Instant.

#BananaCake
#baking 
#DIY
#desserts 
#BreadMaking 
#bread
#AciGirl

https://t.co/ljzH9Mhugu",FALSE,1,NA,2020-04-21 14:58:56,FALSE,NA,"1252612792558837762",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ACI_GIRL",0,FALSE,FALSE,NA,NA
"67","Plain flour loaf, easy to make and tastes ok too. #Lockdown #baking used the Sainsbury's easy bread recipe for plai https://t.co/uLUAGssIyZ",FALSE,0,NA,2020-04-21 14:58:55,TRUE,NA,"1252612788192710656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenlrob",0,FALSE,FALSE,NA,NA
"68","If you are a fan of the classic Italian Cannoli, you are going to love this tasty Cannoli Cupcakes recipe. This eas https://t.co/UW1x3UoQL8",FALSE,0,NA,2020-04-21 14:57:39,TRUE,NA,"1252612467030552576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoriPlumstead",0,FALSE,FALSE,NA,NA
"69","Ready to roll! Todays #baking project is Vanilla Cream Roll Cakea light, airy sponge cake filled with raspberry p https://t.co/kTVc8YOZef",FALSE,1,NA,2020-04-21 14:54:03,TRUE,NA,"1252611563481182209",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","LoveJadot",0,FALSE,FALSE,NA,NA
"70","Please take a minute to listen to this conversation with H&amp;S Bakery/Northeast Foods Bill Paterakis. On the latest e https://t.co/uCzknfG8wH",FALSE,2,NA,2020-04-21 14:53:53,TRUE,NA,"1252611520078532610",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ABAPRES",0,FALSE,FALSE,NA,NA
"71","Thanks @AnswerLine for the great resources and and article Substitute Ingredients for Coronavirus #Baking https://t.co/eo2Fs2BeQ6",FALSE,0,NA,2020-04-21 14:53:35,TRUE,NA,"1252611444073472003",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","umnfoodsafety",0,FALSE,FALSE,NA,NA
"72","Plant-based &amp; Gluten-free Brownies! Sweet Potato Brownies https://t.co/FnGpGkpjTP
#vegan #brownies #baking #cooking #recipe",FALSE,1,NA,2020-04-21 14:53:25,FALSE,NA,"1252611404076589056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheUrbanCanteen",0,FALSE,FALSE,NA,NA
"73","I was missing conchas so much that I learned to bake them myself. So f-ing good! Thanks to @mexicokitchen for a del https://t.co/xYOIrvuMcI",FALSE,0,NA,2020-04-21 14:52:43,TRUE,NA,"1252611228196671488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","add1sun",0,FALSE,FALSE,NA,NA
"74","Our #lockdown baking frenzy is not over yet, and we're closing in perfect Italian style with delicious homemade https://t.co/iA9PX01mIZ",FALSE,3,NA,2020-04-21 14:50:48,TRUE,NA,"1252610742479659010",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyItalianCircle",1,FALSE,FALSE,NA,NA
"75","Are you doing lots of baking during this lock down? Why not try my go to cookie recipe

#blogging #baking #cookies 

https://t.co/zpK4sROwQW",FALSE,0,NA,2020-04-21 14:50:00,FALSE,NA,"1252610542222663682",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KirstyPhoto",0,FALSE,FALSE,NA,NA
"76","Think a cinnamon babka is a lesser babka (looking at you, Elaine)? This Cinnamon Hazelnut Babka will absolutely cha https://t.co/Gauy95psVB",FALSE,2,NA,2020-04-21 14:48:28,TRUE,NA,"1252610155134562304",NA,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","BnsnBrnrBakery",0,FALSE,FALSE,NA,NA
"77","There's a whole lotta #baking going on these days!
Our @universalclass offers courses on baking #bread, #pies, https://t.co/kOAkowQWrT",FALSE,3,NA,2020-04-21 14:47:08,TRUE,NA,"1252609821775409152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BtfdLibrary",1,FALSE,FALSE,NA,NA
"78","Busy developing her baking skills #futurechef #baking #yum https://t.co/7oB51s4qhs",FALSE,1,NA,2020-04-21 14:46:30,FALSE,NA,"1252609662752567298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliceHackett92",0,FALSE,FALSE,NA,NA
"79","Mini Chocolate &amp; Banana Loaves  #Homemade #Baking https://t.co/Lg79CGsapE",FALSE,10,NA,2020-04-21 14:41:00,FALSE,NA,"1252608277852143618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrSteveBee",0,FALSE,FALSE,NA,NA
"80","@kingarthurflour #Baking #BananaBread https://t.co/ZnI0I9Qx3P",FALSE,1,"kingarthurflour",2020-04-21 14:39:42,FALSE,NA,"1252607951824617473","16419529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NickScutari",0,FALSE,FALSE,NA,NA
"81","It's ok folks, don't be discouraged  
_
#fuckcoronavirus #lockdown #covid19 #quarantine #covid_19 #cooking https://t.co/0T8fLMJDZy",FALSE,0,NA,2020-04-21 14:39:23,TRUE,NA,"1252607872858566657",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BlackRoomMedia1",0,FALSE,FALSE,NA,NA
